FG_home,FG%_home,3P%_home,FT%_home,PTS_home,LogRatio_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,PTS_away,LogRatio_away,eFG%_away,TS%_away,HomeTeamWon,Winner
39.33333,0.51567,0.35267,0.733,108.33333,0.04756,0.57588,0.6574,39.0,0.47767,0.346,0.652,98.66667,-0.16129,0.54276,0.5804,1.0,0
41.66667,0.51267,0.31233,0.49833,100.0,0.05512,0.57607,0.59381,39.66667,0.453,0.43367,0.78367,106.0,-0.04338,0.51938,0.57983,0.66667,0
40.66667,0.49233,0.31533,0.74933,109.33333,-0.03319,0.54891,0.61983,40.0,0.437,0.34167,0.83533,101.33333,-0.15238,0.51168,0.54179,1.0,1
41.66667,0.473,0.474,0.717,117.66667,0.11805,0.56243,0.62716,35.0,0.43533,0.39367,0.77167,101.0,-0.03915,0.48253,0.58017,0.66667,1
37.66667,0.48367,0.27867,0.758,103.33333,0.10533,0.53365,0.61619,44.66667,0.519,0.48733,0.84667,117.33333,0.13385,0.59999,0.65393,0.33333,0
36.66667,0.43167,0.32467,0.838,97.33333,-0.24481,0.49036,0.54911,36.0,0.434,0.35267,0.73767,97.0,-0.00651,0.48016,0.55161,0.33333,1
41.0,0.49367,0.37367,0.83067,106.66667,0.12872,0.55144,0.61242,36.66667,0.43833,0.364,0.75767,101.66667,-0.04946,0.48544,0.56888,0.66667,1
40.0,0.472,0.33867,0.787,113.33333,-0.05554,0.5196,0.6155,38.66667,0.47867,0.39333,0.747,99.66667,-0.19638,0.53842,0.59127,1.0,0
41.0,0.42867,0.32767,0.80733,108.33333,-0.02741,0.49936,0.54553,42.0,0.475,0.49467,0.67067,107.33333,-0.1131,0.54363,0.58355,0.66667,1
37.33333,0.43733,0.38267,0.77533,100.0,0.03476,0.50411,0.5608,42.0,0.47333,0.304,0.811,117.66667,0.01705,0.5289,0.62095,0.66667,1
41.66667,0.46067,0.33067,0.82433,112.0,0.186,0.50382,0.58287,40.33333,0.437,0.36867,0.79333,115.0,0.07728,0.4986,0.58487,0.0,0
39.33333,0.45967,0.31833,0.75367,107.66667,-0.18988,0.52019,0.59153,40.33333,0.46867,0.39767,0.782,112.0,-0.00501,0.53029,0.60895,0.66667,0
42.0,0.46567,0.35233,0.79167,112.0,0.06886,0.51953,0.58898,40.33333,0.48,0.26433,0.78533,106.0,-0.09564,0.52544,0.59553,0.66667,0
36.0,0.43733,0.271,0.79833,101.66667,-0.04503,0.48355,0.57506,36.66667,0.44267,0.33267,0.83033,100.66667,-0.11147,0.49692,0.57311,0.66667,0
40.33333,0.43667,0.33733,0.727,104.66667,-0.04037,0.48152,0.53824,37.0,0.405,0.29333,0.73133,100.0,-0.14898,0.45992,0.52,1.0,0
48.33333,0.57133,0.43933,0.81567,126.66667,0.17403,0.64514,0.70998,42.33333,0.475,0.36433,0.788,110.66667,0.11848,0.53809,0.59236,0.33333,1
40.66667,0.499,0.35633,0.85433,114.33333,0.11242,0.54753,0.64905,35.0,0.398,0.313,0.59767,95.33333,-0.06737,0.46828,0.51526,0.33333,1
41.33333,0.43833,0.36433,0.764,114.66667,0.0038,0.51474,0.57631,39.66667,0.46333,0.348,0.714,102.66667,-0.14756,0.50786,0.56846,1.0,0
40.33333,0.47433,0.327,0.704,109.0,0.21398,0.53503,0.60063,40.66667,0.46133,0.44567,0.67633,105.33333,-0.041,0.52645,0.57176,0.33333,0
41.66667,0.459,0.464,0.75933,112.66667,0.20323,0.54861,0.59538,39.0,0.48133,0.407,0.83133,107.66667,0.06907,0.57201,0.63423,0.33333,1
35.0,0.418,0.36933,0.80667,99.66667,-0.01177,0.49537,0.56389,36.66667,0.469,0.30867,0.81567,97.66667,0.09412,0.51001,0.58911,0.33333,0
42.66667,0.51867,0.44533,0.888,113.33333,0.07866,0.60481,0.6616,39.66667,0.464,0.352,0.778,109.66667,-0.16753,0.51684,0.59985,0.66667,0
41.0,0.45367,0.361,0.79167,112.33333,0.02317,0.5144,0.58718,42.0,0.449,0.32633,0.81033,113.33333,-0.04292,0.50743,0.57352,0.33333,1
46.66667,0.54933,0.483,0.68133,122.33333,0.05736,0.64095,0.68556,40.33333,0.48267,0.40633,0.761,109.0,0.10598,0.55324,0.61714,0.33333,0
38.33333,0.449,0.30367,0.77967,107.0,-0.03562,0.49732,0.58439,36.0,0.453,0.35667,0.74067,98.33333,-0.2026,0.49524,0.57659,1.0,0
45.66667,0.52133,0.25167,0.66367,113.0,0.05992,0.55618,0.61018,35.66667,0.428,0.30533,0.79733,96.33333,0.02538,0.46877,0.54695,0.33333,1
37.66667,0.45467,0.27367,0.825,102.33333,-0.00651,0.50241,0.58106,37.0,0.448,0.45167,0.72167,104.66667,0.06001,0.49831,0.58458,0.33333,0
43.33333,0.522,0.40133,0.791,118.0,0.05296,0.60774,0.67229,41.33333,0.49433,0.35533,0.74333,112.33333,0.11742,0.55743,0.62909,0.0,0
39.0,0.47533,0.34233,0.76633,97.33333,0.04883,0.5384,0.57493,36.66667,0.38233,0.369,0.93967,106.66667,0.04318,0.45033,0.52997,0.33333,0
42.33333,0.493,0.409,0.834,109.0,0.19355,0.55792,0.6084,39.0,0.46867,0.31967,0.734,99.66667,-0.12556,0.52842,0.57532,1.0,0
39.33333,0.47133,0.41867,0.75067,108.0,0.1076,0.55687,0.61583,42.0,0.492,0.38067,0.738,109.33333,-0.01171,0.56111,0.60971,0.33333,0
34.33333,0.40933,0.28,0.79033,94.0,0.00274,0.45297,0.5299,41.0,0.451,0.351,0.84,112.33333,0.00102,0.51575,0.58593,0.66667,0
41.0,0.45367,0.34633,0.79567,112.33333,-0.01401,0.51662,0.58996,42.0,0.46933,0.403,0.812,110.0,-0.1154,0.52503,0.58739,1.0,1
37.66667,0.45,0.308,0.798,98.0,-0.19559,0.49942,0.55815,39.0,0.47233,0.39833,0.78767,106.33333,0.05119,0.52197,0.60415,0.33333,1
40.66667,0.474,0.28933,0.795,104.33333,-0.02572,0.51907,0.57874,38.33333,0.46267,0.31567,0.71167,100.0,-0.12945,0.52678,0.57702,1.0,0
41.66667,0.506,0.357,0.74467,111.33333,0.01343,0.58081,0.6402,32.66667,0.381,0.31667,0.78833,93.0,-0.20836,0.43329,0.51243,1.0,1
43.0,0.48333,0.28,0.76,108.0,-0.01058,0.5259,0.58042,38.33333,0.461,0.29867,0.73667,103.33333,-0.04162,0.51927,0.5857,0.66667,0
37.66667,0.44567,0.292,0.75433,99.33333,-0.1434,0.49892,0.55845,36.0,0.393,0.28033,0.62533,93.66667,-0.18199,0.44258,0.48841,1.0,0
37.33333,0.447,0.34467,0.79033,105.66667,0.0201,0.50019,0.58837,41.33333,0.44167,0.28933,0.878,114.33333,0.05822,0.48813,0.57506,0.33333,1
42.33333,0.498,0.42,0.72667,116.33333,0.12649,0.57521,0.64202,42.0,0.49967,0.45933,0.74933,112.66667,-0.01529,0.57903,0.63852,0.66667,1
39.33333,0.476,0.257,0.78633,104.33333,0.2191,0.51839,0.59381,42.0,0.49967,0.45133,0.703,111.33333,0.04003,0.57322,0.63009,0.33333,0
36.33333,0.429,0.35567,0.74633,94.33333,0.00676,0.49013,0.53565,33.0,0.426,0.37267,0.807,96.0,-0.13647,0.49585,0.58052,1.0,1
38.66667,0.455,0.29833,0.76767,97.0,-0.0484,0.49609,0.54747,36.0,0.449,0.34267,0.81667,103.66667,0.02471,0.51169,0.60307,0.33333,0
38.33333,0.45433,0.34367,0.812,99.33333,-0.04361,0.50907,0.56395,38.66667,0.43,0.32633,0.77267,105.66667,-0.0401,0.49169,0.55592,0.33333,1
37.66667,0.412,0.30533,0.74167,101.0,-0.03187,0.47361,0.52499,39.0,0.48533,0.419,0.75867,110.66667,-0.08273,0.57446,0.64693,1.0,1
39.0,0.429,0.30567,0.75667,100.33333,-0.19485,0.47676,0.5291,42.33333,0.46833,0.34633,0.80267,113.0,0.08064,0.52662,0.59635,0.33333,1
39.66667,0.45433,0.30467,0.832,111.33333,-0.11059,0.51003,0.59753,40.66667,0.474,0.40267,0.71967,106.0,-0.05291,0.54273,0.59016,0.66667,0
35.33333,0.397,0.304,0.799,91.33333,-0.10865,0.4418,0.49395,39.66667,0.465,0.331,0.752,103.66667,-0.01388,0.52554,0.57978,0.66667,1
38.33333,0.514,0.322,0.73767,112.66667,0.13382,0.57,0.68318,36.33333,0.46733,0.413,0.782,106.0,0.13793,0.54123,0.63234,0.33333,0
41.0,0.479,0.376,0.82167,108.33333,0.01685,0.54069,0.60277,38.66667,0.461,0.37833,0.85433,107.33333,0.08387,0.54455,0.61062,0.33333,1
39.0,0.44633,0.21633,0.79533,96.0,-0.26679,0.47892,0.52857,36.66667,0.43667,0.29367,0.78,102.0,-0.2336,0.48635,0.56821,1.0,0
38.33333,0.45233,0.337,0.76133,108.33333,-0.02082,0.49135,0.5892,36.66667,0.42267,0.35333,0.778,104.33333,-0.01051,0.47821,0.56341,0.66667,0
40.0,0.468,0.38167,0.82367,110.0,0.10917,0.54118,0.61121,37.33333,0.458,0.39833,0.75867,106.33333,0.0024,0.51739,0.60593,0.66667,1
42.33333,0.50167,0.422,0.78267,112.66667,-0.01906,0.57653,0.63488,40.66667,0.461,0.29933,0.77667,102.66667,0.10275,0.49728,0.55627,0.0,0
41.33333,0.46467,0.404,0.86167,112.66667,0.25642,0.51998,0.59884,40.33333,0.43167,0.31667,0.863,100.0,-0.12253,0.48853,0.52267,1.0,0
42.66667,0.504,0.388,0.82933,112.0,0.15781,0.5774,0.63338,38.66667,0.45933,0.36133,0.72233,102.33333,-0.05948,0.52451,0.57845,0.66667,1
45.0,0.49867,0.44433,0.81533,123.66667,0.14366,0.58548,0.64894,39.33333,0.41967,0.367,0.88833,114.33333,0.11929,0.47976,0.57192,0.0,0
38.66667,0.48467,0.409,0.77833,105.0,-0.0599,0.55938,0.62368,41.0,0.48467,0.34533,0.72367,110.33333,0.08402,0.53738,0.60964,0.33333,1
47.33333,0.51667,0.31667,0.68667,118.33333,0.17888,0.55821,0.61074,39.66667,0.47033,0.36033,0.79333,101.66667,-0.10219,0.52443,0.57679,0.66667,1
42.0,0.50467,0.42,0.77367,113.33333,0.09841,0.5901,0.64908,40.0,0.44267,0.28967,0.714,104.33333,0.06566,0.50727,0.55194,0.66667,0
41.66667,0.49633,0.34433,0.79967,101.66667,0.05222,0.55386,0.58838,42.33333,0.45433,0.39567,0.76633,114.33333,0.0135,0.51348,0.58107,0.66667,0
43.0,0.48667,0.39033,0.78267,115.0,0.13905,0.55887,0.61517,45.66667,0.493,0.42667,0.782,124.33333,0.38227,0.56647,0.63387,0.0,1
38.0,0.47267,0.37633,0.81667,111.66667,0.11091,0.54714,0.64372,43.0,0.48533,0.40867,0.781,115.0,-0.01048,0.56791,0.62177,0.66667,0
38.66667,0.42967,0.38833,0.79333,107.66667,0.0692,0.50255,0.56764,40.66667,0.451,0.33933,0.83167,107.66667,-0.07129,0.51618,0.57299,1.0,0
41.33333,0.491,0.355,0.817,113.0,0.0255,0.56069,0.63324,48.33333,0.53733,0.41167,0.76933,125.0,0.13518,0.59578,0.65588,0.0,1
39.0,0.44467,0.32467,0.75,103.33333,-0.03775,0.5053,0.56141,46.33333,0.522,0.427,0.75367,123.33333,0.14815,0.58508,0.65234,0.0,1
40.33333,0.481,0.38433,0.7,110.0,0.05897,0.54973,0.61518,36.33333,0.462,0.37733,0.69767,102.0,0.13775,0.55246,0.61121,0.0,0
41.33333,0.52433,0.39067,0.763,116.33333,0.16208,0.5907,0.68362,41.0,0.46367,0.30033,0.75633,100.0,-0.15458,0.51968,0.5513,1.0,0
39.0,0.46967,0.30767,0.75967,106.33333,0.29569,0.53135,0.60148,37.0,0.47433,0.37333,0.844,101.66667,0.0126,0.5402,0.61534,0.33333,0
37.66667,0.458,0.315,0.73267,101.66667,0.07073,0.52146,0.58515,33.66667,0.41167,0.32133,0.63233,95.33333,-0.02769,0.48902,0.5472,0.33333,1
40.33333,0.47767,0.41867,0.68267,106.0,0.10144,0.54842,0.59674,36.0,0.43467,0.21933,0.88767,97.0,-0.19191,0.47253,0.55408,1.0,0
36.66667,0.407,0.262,0.73333,96.66667,-0.08228,0.45286,0.50917,36.33333,0.43633,0.29033,0.82167,98.33333,-0.18365,0.49074,0.56077,1.0,0
41.66667,0.47967,0.34467,0.73033,111.0,-0.00589,0.53387,0.60116,47.66667,0.509,0.45767,0.82033,119.66667,0.18478,0.56811,0.61561,0.0,0
40.66667,0.49,0.36733,0.845,115.0,0.1327,0.55938,0.6489,39.33333,0.489,0.35733,0.66933,103.0,-0.07028,0.54873,0.60253,1.0,0
41.0,0.46233,0.36433,0.733,108.66667,0.16371,0.52698,0.58369,37.33333,0.40667,0.25567,0.61033,94.0,-0.21734,0.44841,0.48956,1.0,0
38.33333,0.421,0.31567,0.791,97.33333,0.03433,0.46946,0.5162,40.33333,0.46367,0.372,0.73133,105.0,0.14202,0.52123,0.57458,0.33333,1
41.66667,0.46967,0.36567,0.67,102.66667,-0.15457,0.51866,0.55786,41.33333,0.446,0.38367,0.74433,108.33333,-0.13021,0.50177,0.55594,1.0,1
47.66667,0.51367,0.37733,0.885,129.33333,0.14294,0.57093,0.65664,37.66667,0.44367,0.406,0.87,108.66667,0.06432,0.52821,0.60623,0.33333,1
35.33333,0.42233,0.34933,0.64867,93.33333,0.06544,0.47934,0.53031,33.0,0.421,0.36267,0.78233,94.0,-0.27556,0.47334,0.55812,1.0,0
46.0,0.54,0.44867,0.795,120.33333,0.3477,0.60491,0.67004,37.33333,0.43933,0.27167,0.74367,97.33333,-0.19469,0.47843,0.54211,1.0,0
39.0,0.46367,0.30833,0.81,107.66667,-0.14335,0.52515,0.60268,36.33333,0.43367,0.355,0.68333,96.33333,-0.10187,0.49519,0.54657,1.0,1
40.66667,0.457,0.32833,0.788,105.0,0.03274,0.50411,0.56439,35.0,0.40467,0.17067,0.84267,92.0,-0.1845,0.43318,0.50599,1.0,0
40.0,0.45067,0.41233,0.79533,108.33333,0.06422,0.52493,0.5831,41.33333,0.443,0.309,0.925,108.0,0.09848,0.49572,0.55615,0.33333,1
41.66667,0.45133,0.355,0.80167,112.33333,0.17888,0.49891,0.57422,43.33333,0.51233,0.46667,0.823,119.66667,0.0135,0.60156,0.6722,0.66667,0
39.33333,0.45433,0.34667,0.84133,105.66667,0.07567,0.51966,0.58234,37.66667,0.45633,0.347,0.754,108.33333,-0.01415,0.51717,0.60797,0.66667,1
42.0,0.492,0.25967,0.78433,112.33333,0.03024,0.53537,0.61726,40.0,0.48867,0.39,0.75933,108.0,0.11668,0.55894,0.62224,0.33333,0
44.0,0.49867,0.34267,0.735,116.0,0.05837,0.55809,0.62046,35.66667,0.42233,0.34133,0.83867,101.0,-0.0121,0.4789,0.56369,0.66667,1
41.33333,0.47933,0.41833,0.79233,106.0,-0.01859,0.5419,0.59142,44.66667,0.496,0.352,0.76333,115.66667,0.13155,0.56996,0.6153,0.66667,1
43.33333,0.506,0.383,0.83867,108.0,0.05868,0.5681,0.60965,40.0,0.469,0.27767,0.81867,104.33333,-0.18703,0.52043,0.58385,1.0,0
45.0,0.516,0.402,0.765,116.33333,0.07569,0.58289,0.63197,35.0,0.409,0.20667,0.79267,92.33333,-0.09322,0.44576,0.51323,1.0,1
45.33333,0.49833,0.426,0.66667,116.33333,0.09686,0.5686,0.6119,42.66667,0.46433,0.38267,0.697,108.0,-0.01783,0.53232,0.56796,0.66667,0
40.66667,0.49,0.41033,0.77333,117.66667,0.15792,0.57195,0.65979,39.33333,0.45467,0.391,0.84233,107.33333,-0.12099,0.51597,0.58759,0.66667,0
34.33333,0.39133,0.18367,0.69867,84.0,-0.32188,0.41813,0.46102,40.33333,0.44767,0.37667,0.76333,111.0,-0.01159,0.51299,0.58094,0.66667,0
38.0,0.43867,0.37667,0.82167,100.66667,-0.22659,0.5101,0.55997,38.66667,0.423,0.283,0.78267,100.66667,-0.16228,0.4671,0.52674,1.0,1
37.66667,0.44467,0.36167,0.80767,109.0,-0.0275,0.51394,0.60039,42.33333,0.51367,0.424,0.71267,110.66667,0.03176,0.59513,0.64268,0.33333,0
40.0,0.44933,0.339,0.74333,102.66667,-0.05569,0.51467,0.5563,39.33333,0.45933,0.40067,0.78467,104.66667,0.12222,0.52463,0.58224,0.33333,1
40.33333,0.46133,0.32033,0.793,111.33333,-0.0432,0.51787,0.59965,40.66667,0.46433,0.36567,0.68833,102.33333,-0.17628,0.53094,0.56423,1.0,0
39.0,0.46967,0.372,0.73,111.0,0.34163,0.54259,0.62099,42.0,0.494,0.38733,0.82567,115.66667,0.16601,0.55645,0.63787,0.0,0
40.66667,0.48033,0.44733,0.78567,108.0,0.10713,0.55555,0.61085,35.0,0.45767,0.38067,0.838,94.33333,-0.1194,0.50796,0.58268,0.66667,0
41.66667,0.47167,0.32467,0.76233,110.0,0.0397,0.5297,0.59026,48.0,0.523,0.50233,0.85733,121.33333,0.06164,0.58512,0.6364,0.33333,0
38.66667,0.479,0.39833,0.74633,102.33333,-0.03843,0.55097,0.60371,36.0,0.42233,0.33533,0.79667,99.0,0.0102,0.48467,0.55108,0.33333,1
43.66667,0.5,0.44233,0.71167,114.0,0.23025,0.57134,0.62027,39.33333,0.46033,0.39767,0.752,104.33333,0.03095,0.5264,0.58172,0.33333,1
37.33333,0.47467,0.37733,0.88067,107.66667,0.13167,0.54489,0.63992,41.0,0.475,0.34433,0.85067,108.0,0.14212,0.54684,0.60211,0.33333,1
42.66667,0.495,0.35,0.78,109.66667,0.05922,0.55248,0.60689,34.0,0.39033,0.25267,0.65533,90.66667,-0.23676,0.43238,0.49429,1.0,0
39.33333,0.49333,0.40667,0.83133,115.0,0.18489,0.56317,0.6679,42.33333,0.455,0.27167,0.773,111.0,-0.06577,0.50179,0.56534,0.66667,0
38.66667,0.42333,0.36033,0.813,106.33333,-0.00322,0.4857,0.5526,35.0,0.40467,0.27233,0.75567,95.33333,-0.1645,0.44428,0.52208,0.66667,0
44.66667,0.48433,0.438,0.724,116.0,0.0927,0.54953,0.60168,40.0,0.42267,0.42533,0.77467,108.66667,-0.00682,0.49122,0.54852,0.66667,0
44.33333,0.52233,0.40867,0.762,124.66667,0.08931,0.60823,0.686,40.66667,0.46067,0.42533,0.82567,113.66667,0.11466,0.54703,0.61212,0.0,1
35.0,0.41867,0.27267,0.69867,88.66667,-0.12276,0.46624,0.50938,41.0,0.44933,0.35267,0.702,110.66667,0.08748,0.51307,0.57306,0.33333,1
37.0,0.39833,0.25267,0.73833,95.0,-0.17231,0.43989,0.49111,37.33333,0.446,0.43233,0.911,101.33333,-0.02277,0.52999,0.58405,0.66667,1
39.66667,0.46033,0.368,0.797,110.0,-0.03417,0.50656,0.59511,40.0,0.474,0.42,0.849,112.33333,-0.04742,0.546,0.62744,0.66667,1
38.0,0.456,0.30333,0.77333,101.66667,0.0572,0.50202,0.57691,31.66667,0.38467,0.338,0.81767,88.33333,-0.29311,0.435,0.50874,1.0,0
39.0,0.44467,0.436,0.69567,102.66667,0.02093,0.51915,0.56243,35.66667,0.42967,0.343,0.72567,96.66667,-0.11458,0.48446,0.54982,1.0,1
38.33333,0.43233,0.28233,0.743,97.66667,0.02037,0.47406,0.52827,41.66667,0.445,0.35933,0.95,110.66667,0.08787,0.51809,0.57156,0.33333,0
38.33333,0.445,0.41233,0.76367,104.33333,0.01302,0.52118,0.57755,40.0,0.466,0.36033,0.768,106.66667,0.10588,0.52458,0.58952,0.0,1
41.66667,0.46633,0.46633,0.77333,112.33333,0.18386,0.52813,0.59476,45.33333,0.50033,0.48333,0.89933,119.33333,0.10029,0.57349,0.63215,0.33333,0
39.0,0.467,0.37,0.88233,104.33333,-0.02372,0.53427,0.5973,41.0,0.49067,0.37633,0.81333,116.0,0.08415,0.5538,0.64589,0.33333,0
41.0,0.48533,0.391,0.82233,113.66667,0.13957,0.55469,0.63288,42.0,0.476,0.36467,0.719,114.33333,0.0185,0.55176,0.61304,0.66667,0
39.66667,0.44633,0.367,0.78933,106.0,-0.14527,0.49682,0.56522,38.66667,0.458,0.343,0.85767,105.0,0.03254,0.51997,0.59091,0.66667,1
39.66667,0.45767,0.3,0.77833,107.33333,-0.08243,0.51989,0.58619,40.0,0.463,0.39633,0.74,104.66667,-0.00477,0.52471,0.58038,0.33333,1
43.0,0.469,0.382,0.74567,113.33333,0.05565,0.52908,0.58787,47.33333,0.51067,0.44967,0.91,122.66667,0.17385,0.60051,0.64232,0.33333,1
40.33333,0.47667,0.38067,0.79333,109.66667,0.12504,0.55012,0.61492,36.66667,0.402,0.284,0.613,93.66667,-0.22323,0.45851,0.49323,1.0,0
46.0,0.527,0.39233,0.674,122.0,0.02534,0.59376,0.6539,39.33333,0.47067,0.37467,0.79267,114.33333,0.17551,0.53858,0.63128,0.0,1
40.66667,0.49633,0.41633,0.81033,118.33333,0.21442,0.58357,0.67349,43.66667,0.48633,0.371,0.74133,113.66667,0.09488,0.54678,0.60194,0.0,0
40.0,0.467,0.37467,0.89067,107.33333,-0.15157,0.53514,0.60006,42.0,0.51633,0.33633,0.675,110.66667,-0.11884,0.56213,0.6318,1.0,1
38.0,0.488,0.37,0.795,107.66667,-0.0482,0.55798,0.64434,40.66667,0.464,0.30467,0.766,102.66667,-0.17129,0.51769,0.56395,1.0,0
36.33333,0.41967,0.336,0.79133,101.0,-0.02627,0.48515,0.55295,43.66667,0.505,0.426,0.73067,120.33333,0.13532,0.58793,0.6546,0.33333,0
42.0,0.45733,0.39267,0.80567,110.66667,-0.03281,0.52947,0.57888,38.66667,0.413,0.186,0.73233,97.0,-0.36168,0.44363,0.4961,1.0,0
38.33333,0.46567,0.28233,0.78367,102.33333,-0.1533,0.51209,0.58625,34.66667,0.38033,0.38733,0.92133,102.66667,-0.02014,0.45837,0.53692,0.66667,1
47.0,0.50767,0.38733,0.8,124.33333,0.09133,0.56719,0.63521,41.66667,0.46233,0.37,0.78233,113.0,0.00491,0.53868,0.59779,0.66667,0
38.0,0.452,0.37333,0.71067,111.33333,0.26034,0.53227,0.61315,44.33333,0.48733,0.36467,0.67267,114.33333,0.04636,0.54489,0.59551,0.33333,0
42.33333,0.46767,0.34067,0.70067,105.66667,-0.2703,0.51746,0.56164,38.33333,0.47133,0.36367,0.77533,108.66667,0.11037,0.52683,0.61806,0.33333,1
40.0,0.42967,0.33067,0.76267,110.33333,-0.06899,0.47754,0.55651,34.0,0.42533,0.38067,0.844,91.66667,-0.16079,0.47246,0.54381,1.0,1
35.33333,0.40867,0.28967,0.819,94.66667,-0.06878,0.45275,0.52101,36.0,0.428,0.36933,0.80833,97.0,-0.2285,0.48524,0.54918,1.0,1
38.33333,0.46133,0.38433,0.737,101.33333,0.01426,0.52576,0.58129,37.33333,0.41833,0.24967,0.814,97.66667,-0.20494,0.46183,0.52369,1.0,0
41.33333,0.435,0.37933,0.82967,106.0,0.07948,0.49345,0.53946,42.0,0.49967,0.43033,0.77333,111.33333,0.12633,0.56683,0.62796,0.0,1
43.33333,0.49267,0.38,0.80533,116.0,0.34865,0.55349,0.6242,49.33333,0.51933,0.485,0.78967,124.33333,0.00895,0.57344,0.62682,0.66667,0
43.0,0.48,0.33467,0.79033,112.66667,0.05701,0.54061,0.60012,35.33333,0.457,0.31567,0.76467,103.33333,0.01658,0.50662,0.61341,0.33333,1
40.33333,0.458,0.31167,0.82067,107.66667,-0.17871,0.50339,0.57785,43.0,0.48033,0.35767,0.79967,111.66667,0.06957,0.53505,0.59517,0.0,1
39.33333,0.46767,0.42267,0.77767,110.33333,0.0703,0.54577,0.62082,42.33333,0.49433,0.39867,0.77267,117.0,0.08716,0.56787,0.64047,0.33333,0
39.66667,0.46367,0.26067,0.77533,109.33333,0.04041,0.51428,0.59782,34.66667,0.42633,0.30233,0.73,97.33333,-0.15066,0.47788,0.55945,1.0,0
36.0,0.452,0.34533,0.85567,106.66667,0.04595,0.53031,0.62432,40.66667,0.444,0.415,0.89333,111.66667,0.03556,0.51462,0.58223,0.66667,0
45.33333,0.492,0.46633,0.71667,118.33333,0.13191,0.55016,0.60785,39.33333,0.46867,0.42833,0.81667,113.66667,0.11466,0.54214,0.63261,0.0,0
40.66667,0.401,0.29767,0.86733,117.33333,-0.10944,0.45996,0.54473,38.66667,0.492,0.43,0.88567,108.66667,0.08321,0.56852,0.65058,0.33333,1
42.33333,0.48767,0.38867,0.76567,116.33333,0.20489,0.56539,0.63374,37.0,0.44167,0.343,0.77233,98.66667,0.04453,0.49623,0.55916,0.66667,0
36.33333,0.42767,0.34133,0.823,100.33333,0.06374,0.48647,0.55968,39.66667,0.45633,0.28333,0.79033,105.33333,-0.03233,0.50583,0.57313,0.66667,0
40.0,0.43467,0.329,0.75567,104.66667,-0.11969,0.48576,0.54255,38.66667,0.424,0.34033,0.68767,96.66667,-0.15702,0.47845,0.51269,1.0,0
43.33333,0.51133,0.455,0.91867,113.66667,0.03122,0.58162,0.64327,34.66667,0.43133,0.35867,0.80767,99.66667,-0.13436,0.49329,0.58017,1.0,0
41.0,0.46133,0.33933,0.78267,113.0,0.1499,0.51984,0.59759,46.33333,0.49633,0.38333,0.785,120.0,0.1172,0.53323,0.60363,0.0,0
37.66667,0.43133,0.31367,0.78933,106.0,-0.1967,0.5028,0.57363,35.66667,0.459,0.34533,0.752,107.33333,0.0038,0.52288,0.63046,0.33333,1
40.33333,0.502,0.39167,0.76933,109.0,0.04186,0.56229,0.63895,39.66667,0.49833,0.397,0.76567,108.33333,0.07763,0.57772,0.64287,0.33333,1
45.0,0.507,0.36133,0.69567,112.66667,-0.10946,0.5551,0.60239,40.66667,0.47433,0.394,0.73833,113.66667,0.10434,0.53465,0.61604,0.33333,1
38.66667,0.44067,0.332,0.75567,101.33333,-0.14201,0.49104,0.54979,44.33333,0.50867,0.334,0.66633,112.0,-0.1145,0.56359,0.61147,1.0,0
42.66667,0.50467,0.42167,0.76767,117.33333,0.24123,0.59555,0.65771,39.0,0.48333,0.46467,0.81933,107.0,-0.05691,0.55102,0.62386,0.66667,0
43.33333,0.43367,0.41467,0.86467,115.33333,0.10632,0.50727,0.55461,39.33333,0.42967,0.323,0.90833,101.66667,-0.07305,0.49702,0.53996,0.66667,1
42.0,0.45167,0.39267,0.80133,114.0,-0.01054,0.51254,0.58174,42.33333,0.48267,0.34,0.808,114.0,0.12825,0.53558,0.61193,0.0,1
41.0,0.46767,0.33733,0.819,107.66667,-0.13143,0.52247,0.58517,35.66667,0.42933,0.35833,0.83133,95.66667,0.01813,0.49207,0.5511,0.66667,1
44.0,0.522,0.38933,0.755,121.0,0.03374,0.59849,0.67227,39.33333,0.441,0.24767,0.70767,97.33333,-0.18617,0.48365,0.52551,1.0,0
37.66667,0.438,0.353,0.79633,106.33333,0.02745,0.50753,0.58244,46.66667,0.50233,0.42767,0.771,121.33333,0.06275,0.57818,0.62813,0.0,1
43.33333,0.50133,0.448,0.80567,118.0,-0.07123,0.5799,0.64411,43.66667,0.47433,0.40367,0.84967,122.33333,0.28595,0.54487,0.62532,0.0,1
43.66667,0.52167,0.471,0.68167,114.0,0.0811,0.58717,0.64212,34.66667,0.39933,0.34367,0.911,103.0,0.00493,0.48048,0.56222,0.66667,0
36.66667,0.431,0.35133,0.74867,95.0,-0.19009,0.48175,0.5332,35.0,0.382,0.321,0.619,92.0,-0.31268,0.44551,0.48179,1.0,1
38.66667,0.47133,0.336,0.76667,110.33333,0.20695,0.53563,0.62447,43.0,0.50167,0.43633,0.80367,119.0,0.07466,0.57299,0.65454,0.0,0
37.33333,0.42933,0.30567,0.90433,104.66667,-0.0105,0.48074,0.5675,41.0,0.44967,0.34333,0.81767,108.66667,0.09235,0.51768,0.57135,0.33333,0
