Date,Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,OddsAway,OddsHome,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
"Mon, Feb 24, 2020",Phoenix Suns,240,49,87,0.563,12,20,0.6,21,24,0.875,11,27,38,33,10,1,13,31,131,Utah Jazz,240,32,68,0.471,10,26,0.385,37,43,0.86,5,25,30,16,8,2,19,23,111,1,-0.23900713518734437,0.23900713518734423,0.18518518518518517,0.44,0.5441176470588235,0.632183908045977,0.7164988381099922,0.7097962722149979,4.0,1.25,1530.8762724145352,1480.4382070161041,0.3761773120940971,0.6238226879059029,2.6583208711690185,1.6030196069926195,0
"Mon, Feb 24, 2020",Memphis Grizzlies,240,37,89,0.416,7,27,0.259,16,22,0.727,11,34,45,20,6,7,13,18,97,Los Angeles Clippers,240,47,94,0.5,16,37,0.432,14,17,0.824,11,39,50,33,7,5,12,20,124,0,0.35428346819974743,-0.3542834681997476,0.3235294117647059,0.28205128205128205,0.5851063829787234,0.4550561797752809,0.6343359934520156,0.5168371696504689,5.75,1.15,1587.5212522732993,1478.7874643831274,0.3786861888932179,0.621313811106782,2.6407089282096328,1.609492630171286,1
"Tue, Feb 25, 2020",Charlotte Hornets,240,31,93,0.333,10,33,0.303,8,18,0.444,13,26,39,22,10,1,11,13,80,Indiana Pacers,240,49,86,0.57,10,23,0.435,11,13,0.846,7,49,56,35,8,11,14,17,119,0,0.5728896684205812,-0.5728896684205811,0.2692307692307692,0.2653061224489796,0.627906976744186,0.3870967741935484,0.6695926176007202,0.4125412541254126,6.5,1.12,1540.9317175581548,1339.1651445960372,0.2547424491551058,0.7452575508448941,3.925533429221005,1.341818004884762,1
"Tue, Feb 25, 2020",Milwaukee Bucks,240,32,84,0.381,14,42,0.333,30,36,0.833,8,45,53,23,10,10,13,19,108,Toronto Raptors,240,32,91,0.352,18,52,0.346,15,21,0.714,9,34,43,21,4,5,16,26,97,1,-0.15497465997634088,0.1549746599763409,0.2,0.23529411764705882,0.45054945054945056,0.4642857142857143,0.507216063585024,0.5874673629242819,1.91,1.91,1636.0693478512949,1717.185434532336,0.5980953344065539,0.401904665593446,1.671974253054869,2.4881522550215136,0
"Tue, Feb 25, 2020",Oklahoma City Thunder,240,42,76,0.553,14,30,0.467,26,35,0.743,7,30,37,25,8,7,11,17,124,Chicago Bulls,240,52,97,0.536,12,31,0.387,6,9,0.667,13,26,39,22,6,4,11,25,122,1,-0.02345897282398891,0.02345897282398896,0.43333333333333335,0.2692307692307692,0.5979381443298969,0.6447368421052632,0.6162861184077592,0.7407407407407407,1.28,3.8,1408.8581463405278,1576.814558894673,0.7244881628550934,0.2755118371449065,1.3802848014233358,3.6296081154366013,0
"Tue, Feb 25, 2020",Detroit Pistons,240,33,81,0.407,15,41,0.366,17,21,0.81,12,21,33,24,8,2,16,26,98,Denver Nuggets,240,44,76,0.579,9,19,0.474,18,22,0.818,9,32,41,33,12,3,18,20,115,0,0.2307802068291671,-0.23078020682916706,0.42857142857142855,0.375,0.6381578947368421,0.5,0.7112815437902028,0.5722961924783929,8.5,1.08,1584.2229271566484,1397.3081672681183,0.2725267520295907,0.7274732479704092,3.669364539637639,1.3746209950536574,1
"Tue, Feb 25, 2020",New Orleans Pelicans,240,39,86,0.453,8,27,0.296,23,30,0.767,6,39,45,31,10,2,20,24,109,Los Angeles Lakers,240,45,102,0.441,13,44,0.295,15,21,0.714,14,37,51,27,10,12,16,20,118,0,0.11445872458491484,-0.11445872458491493,0.358974358974359,0.16216216216216217,0.5049019607843137,0.5,0.5533670981054211,0.5885529157667387,3.7,1.29,1634.6211944394768,1529.6398965358005,0.3600130968621142,0.6399869031378859,2.7776767254192483,1.5625319754153608,1
"Tue, Feb 25, 2020",Boston Celtics,240,43,90,0.478,19,39,0.487,13,14,0.929,8,37,45,19,6,3,14,19,118,Portland Trail Blazers,240,38,85,0.447,13,31,0.419,17,23,0.739,8,33,41,24,8,4,17,15,106,1,-0.154722594798642,0.15472259479864206,0.21621621621621623,0.24242424242424243,0.5235294117647059,0.5833333333333334,0.588496557850322,0.6338633433605501,1.33,3.4,1467.4117433332835,1655.7359616541999,0.7386468262382707,0.2613531737617293,1.3538269772209415,3.82624012406936,0
"Tue, Feb 25, 2020",Sacramento Kings,240,40,76,0.526,13,30,0.433,19,34,0.559,2,38,40,25,7,4,10,23,112,Golden State Warriors,240,35,79,0.443,4,28,0.143,20,24,0.833,5,29,34,21,7,2,16,25,94,1,-0.25276607037996673,0.2527660703799667,0.13157894736842105,0.06896551724137931,0.46835443037974683,0.6118421052631579,0.5576649264356905,0.6708193579300431,1.31,3.55,1330.0148944604555,1473.1756392636096,0.6704633743732219,0.32953662562677816,1.49150578275039,3.034564058237841,0
"Wed, Feb 26, 2020",New York Knicks,240,43,85,0.506,4,15,0.267,11,17,0.647,13,29,42,22,5,6,15,24,101,Charlotte Hornets,240,39,83,0.47,10,30,0.333,19,25,0.76,10,27,37,25,7,4,14,19,107,0,0.08325550364935229,-0.08325550364935222,0.3448275862068966,0.48148148148148145,0.5301204819277109,0.5294117647058824,0.6045197740112994,0.5690782059950418,1.74,2.15,1343.0045658990334,1369.125387973366,0.5484887575709021,0.45151124242909796,1.8231914258894029,2.2147842756252802,1
"Wed, Feb 26, 2020",Philadelphia 76ers,240,36,89,0.404,13,38,0.342,9,14,0.643,8,23,31,22,13,9,8,11,94,Cleveland Cavaliers,240,41,78,0.526,11,24,0.458,15,17,0.882,9,39,48,24,5,4,18,16,108,0,0.20029865048583131,-0.2002986504858312,0.391304347826087,0.20512820512820512,0.5961538461538461,0.47752808988764045,0.6606312698801077,0.5104257167680278,1.29,3.75,1346.7729734089971,1535.6266397128438,0.7721469805178998,0.22785301948210018,1.295090216281456,4.388794154551718,1
"Wed, Feb 26, 2020",Brooklyn Nets,240,36,87,0.414,10,36,0.278,24,35,0.686,15,41,56,15,7,1,18,24,106,Washington Wizards,240,41,96,0.427,15,39,0.385,13,16,0.813,9,30,39,22,9,2,11,26,110,0,0.053439258961460415,-0.05343925896146044,0.21951219512195122,0.5,0.5052083333333334,0.47126436781609193,0.5526527331189711,0.5596620908130939,1.8,2.05,1416.887306227339,1503.2806807885936,0.6218293715364671,0.3781706284635329,1.6081581954373076,2.644309009567702,1
"Wed, Feb 26, 2020",Orlando Magic,240,49,100,0.49,14,32,0.438,18,25,0.72,13,39,52,30,7,9,8,21,130,Atlanta Hawks,240,42,94,0.447,13,36,0.361,23,25,0.92,9,33,42,30,5,5,9,22,120,1,-0.1154772174199359,0.11547721741993588,0.23076923076923078,0.3939393939393939,0.5159574468085106,0.56,0.6030150753768844,0.6161137440758294,1.71,2.2,1333.9532647082083,1461.8493554192635,0.6633111497886386,0.33668885021136147,1.5075881060022072,2.9701013246272785,0
"Wed, Feb 26, 2020",Minnesota Timberwolves,240,47,91,0.516,17,46,0.37,18,25,0.72,5,28,33,28,16,8,16,35,129,Miami Heat,240,41,78,0.526,11,26,0.423,33,43,0.767,8,35,43,30,9,8,21,21,126,1,-0.03394733192333771,0.03394733192333753,0.2857142857142857,0.14285714285714285,0.5961538461538461,0.6098901098901099,0.7203292933912645,0.6683937823834197,6.5,1.12,1550.4348151063007,1411.0305297308525,0.30949621889148865,0.6905037811085113,3.231057243870906,1.4482179929480385,0
"Wed, Feb 26, 2020",Memphis Grizzlies,240,43,108,0.398,13,39,0.333,13,21,0.619,22,27,49,28,9,3,14,16,112,Houston Rockets,240,52,93,0.559,23,50,0.46,13,15,0.867,9,35,44,22,8,7,18,25,140,0,0.32192809488736235,-0.3219280948873623,0.3333333333333333,0.6285714285714286,0.6827956989247311,0.4583333333333333,0.726895119418484,0.4972473805718345,6.5,1.12,1598.7944680766761,1468.3678317354677,0.3473210882553191,0.6526789117446808,2.8791801990004426,1.5321469439343345,1
"Wed, Feb 26, 2020",Dallas Mavericks,240,36,86,0.419,17,45,0.378,20,30,0.667,5,38,43,25,11,9,15,20,109,San Antonio Spurs,240,39,92,0.424,11,33,0.333,14,19,0.737,13,42,55,22,8,7,15,21,103,1,-0.08168379759370799,0.08168379759370795,0.34210526315789475,0.11904761904761904,0.483695652173913,0.5174418604651163,0.5354543564150551,0.5885529157667387,1.56,2.5,1474.6267137954198,1635.4201064251208,0.7114312190700353,0.28856878092996474,1.405617258836595,3.4653783294829066,0
"Wed, Feb 26, 2020",Los Angeles Clippers,240,37,84,0.44,14,38,0.368,14,15,0.933,11,35,46,22,11,2,15,22,102,Phoenix Suns,240,34,87,0.391,9,34,0.265,15,18,0.833,14,34,48,29,8,3,16,17,92,1,-0.1488633859144827,0.14886338591448275,0.4,0.3235294117647059,0.4425287356321839,0.5238095238095238,0.5057167985927881,0.584192439862543,1.3,3.6,1475.179263954505,1592.7801953348985,0.6494037958933824,0.3505962041066176,1.5398739679744307,2.8522841613421925,0
"Wed, Feb 26, 2020",Boston Celtics,240,45,84,0.536,11,26,0.423,13,16,0.813,9,35,44,21,7,4,8,17,114,Utah Jazz,240,40,89,0.449,12,40,0.3,11,15,0.733,13,28,41,16,5,3,9,16,103,1,-0.14638948698152324,0.14638948698152324,0.37142857142857144,0.32142857142857145,0.5168539325842697,0.6011904761904762,0.5579631635969664,0.6512797074954296,2.8,1.45,1525.9612483909566,1660.6509856777784,0.6723317317614351,0.3276682682385648,1.4873610046339922,3.051867076954586,0
"Thu, Feb 27, 2020",New York Knicks,240,42,83,0.506,8,23,0.348,14,24,0.583,9,30,39,28,2,3,8,11,106,Philadelphia 76ers,240,45,91,0.495,15,31,0.484,10,13,0.769,11,33,44,32,5,7,6,17,115,0,0.11756959638117616,-0.11756959638117603,0.36666666666666664,0.2727272727272727,0.5769230769230769,0.5542168674698795,0.6126145322821223,0.600362483008609,3.6,1.3,1537.5669486075853,1367.1850790786245,0.27718698496306293,0.7228130150369371,3.6076729942181696,1.3834836661718082,1
"Thu, Feb 27, 2020",Portland Trail Blazers,240,41,89,0.461,9,30,0.3,9,14,0.643,10,35,45,14,5,5,14,21,100,Indiana Pacers,240,40,90,0.444,8,25,0.32,18,23,0.783,13,35,48,21,8,4,11,12,106,0,0.08406426478847456,-0.08406426478847447,0.37142857142857144,0.2857142857142857,0.4888888888888889,0.5112359550561798,0.5575426046707342,0.5430060816681147,5.0,1.18,1543.7019513698299,1464.6415095216084,0.39574768738217003,0.60425231261783,2.5268625234802924,1.6549378117688192,1
"Thu, Feb 27, 2020",Sacramento Kings,240,41,91,0.451,12,35,0.343,14,14,1.0,12,33,45,30,6,2,15,33,108,Oklahoma City Thunder,240,41,84,0.488,9,26,0.346,21,29,0.724,10,27,37,20,6,4,9,20,112,0,0.05246741989413548,-0.05246741989413554,0.30303030303030304,0.4444444444444444,0.5416666666666666,0.5164835164835165,0.6196061075459173,0.5739795918367347,3.8,1.28,1576.814558894673,1473.1756392636096,0.3551234154497793,0.6448765845502207,2.815922455390491,1.5506843075988963,1
"Thu, Feb 27, 2020",Los Angeles Lakers,240,45,88,0.511,8,24,0.333,18,27,0.667,8,36,44,24,13,5,16,17,116,Golden State Warriors,240,34,80,0.425,9,32,0.281,9,10,0.9,5,32,37,27,7,3,26,27,86,1,-0.43171624042547413,0.43171624042547413,0.1388888888888889,0.25,0.48125,0.5568181818181818,0.5231143552311436,0.6174153715137322,1.17,5.25,1325.5865352205117,1639.0495536794206,0.8523880253352034,0.14761197466479659,1.1731746226804955,6.774518139675603,0
"Fri, Feb 28, 2020",Minnesota Timberwolves,240,46,95,0.484,17,44,0.386,16,24,0.667,6,27,33,27,10,6,15,20,125,Orlando Magic,240,53,98,0.541,12,40,0.3,18,22,0.818,10,44,54,36,6,7,15,20,136,0,0.12167855658825247,-0.12167855658825244,0.37037037037037035,0.13636363636363635,0.6020408163265306,0.5736842105263158,0.661221314663555,0.6232548863183087,3.8,1.28,1468.2600998262978,1404.6197853238182,0.4273829604689534,0.5726170395310467,2.339821875216393,1.7463678706085397,1
"Fri, Feb 28, 2020",Brooklyn Nets,240,42,92,0.457,18,46,0.391,16,21,0.762,7,31,38,30,5,8,11,19,118,Atlanta Hawks,240,50,97,0.515,19,39,0.487,22,30,0.733,15,37,52,32,8,4,8,15,141,0,0.2569083030369522,-0.25690830303695233,0.4838709677419355,0.1891891891891892,0.6134020618556701,0.5543478260869565,0.6805019305019305,0.6106396191264748,1.71,2.2,1355.7350850465323,1481.4988604502696,0.7260606779441345,0.2739393220558654,1.3772953561285455,3.6504434357768707,1
"Fri, Feb 28, 2020",Charlotte Hornets,240,34,78,0.436,13,30,0.433,18,25,0.72,11,47,58,23,3,8,17,22,99,Toronto Raptors,240,33,95,0.347,10,43,0.233,20,29,0.69,14,31,45,19,11,3,5,25,96,1,-0.044394119358453395,0.044394119358453436,0.2978723404255319,0.3548387096774194,0.4,0.5192307692307693,0.47346616689682386,0.592814371257485,9.0,1.07,1636.0693478512949,1343.0045658990334,0.1561686030606844,0.8438313969393155,6.403335756364661,1.185070860869989,0
"Fri, Feb 28, 2020",Sacramento Kings,240,38,91,0.418,11,38,0.289,17,21,0.81,8,39,47,24,11,3,9,16,104,Memphis Grizzlies,240,39,91,0.429,8,30,0.267,15,20,0.75,10,42,52,27,7,5,12,16,101,1,-0.04222823538929744,0.04222823538929746,0.2564102564102564,0.19047619047619047,0.4725274725274725,0.47802197802197804,0.5293501048218029,0.5438192846684794,2.15,1.74,1468.3678317354677,1473.1756392636096,0.5069185496103521,0.4930814503896479,1.9727035058564335,2.028062502066889,0
"Fri, Feb 28, 2020",Dallas Mavericks,240,40,84,0.476,21,50,0.42,17,19,0.895,4,31,35,25,0,3,11,25,118,Miami Heat,240,41,79,0.519,17,35,0.486,27,36,0.75,6,34,40,30,6,2,9,21,126,0,0.09463687413807527,-0.0946368741380752,0.1935483870967742,0.11764705882352941,0.6265822784810127,0.6011904761904762,0.7248044178554993,0.6690859605352687,2.25,1.69,1554.774264972132,1631.0806565592895,0.6199214094044753,0.38007859059552473,1.6131077017660118,2.6310348037050804,1
"Fri, Feb 28, 2020",Oklahoma City Thunder,240,33,91,0.363,6,35,0.171,14,20,0.7,5,31,36,14,8,3,14,15,86,Milwaukee Bucks,240,50,100,0.5,21,45,0.467,12,14,0.857,14,52,66,34,6,2,17,21,133,0,0.6290176807990917,-0.6290176807990917,0.45161290322580644,0.09615384615384616,0.605,0.3956043956043956,0.6451299961195188,0.45073375262054505,5.5,1.15,1726.4346858701526,1567.5653075568564,0.3083083779272214,0.6916916220727787,3.2435057610924147,1.4457309704045853,1
"Fri, Feb 28, 2020",Cleveland Cavaliers,240,43,95,0.453,11,31,0.355,7,12,0.583,10,24,34,27,7,2,14,13,104,New Orleans Pelicans,240,48,88,0.545,9,23,0.391,11,15,0.733,12,37,49,36,12,8,16,17,116,0,0.15754127698648002,-0.15754127698647993,0.5,0.2702702702702703,0.5965909090909091,0.5105263157894737,0.6352683461117197,0.5325686194182712,7.5,1.1,1533.5205969945873,1342.8922729502103,0.25871336391912436,0.7412866360808756,3.86528157978189,1.3490058383986545,1
"Fri, Feb 28, 2020",Detroit Pistons,240,44,90,0.489,13,32,0.406,12,16,0.75,10,21,31,27,14,3,10,19,113,Phoenix Suns,240,45,75,0.6,9,23,0.391,12,17,0.706,5,33,38,31,9,5,18,14,111,1,-0.025763096065081786,0.0257630960650818,0.23809523809523808,0.30303030303030304,0.66,0.5611111111111111,0.7048514097028195,0.6041488451668092,4.25,1.24,1475.179263954505,1397.3081672681183,0.38977405479259497,0.610225945207405,2.5655889295456467,1.6387372707663515,0
"Fri, Feb 28, 2020",Washington Wizards,240,45,98,0.459,14,37,0.378,15,21,0.714,13,28,41,23,12,4,11,20,119,Utah Jazz,240,44,89,0.494,19,37,0.514,22,30,0.733,15,39,54,23,7,5,15,22,129,0,0.1164094921153105,-0.11640949211531065,0.5357142857142857,0.3333333333333333,0.601123595505618,0.5306122448979592,0.6746861924686193,0.5798090040927694,5.25,1.17,1531.1811190575872,1411.6674355607083,0.3479913777753796,0.6520086222246204,2.873634417015576,1.533722048932498,1
"Fri, Feb 28, 2020",Denver Nuggets,240,41,91,0.451,9,25,0.36,12,16,0.75,13,26,39,19,7,6,14,18,103,Los Angeles Clippers,240,48,89,0.539,18,39,0.462,18,20,0.9,11,35,46,35,6,5,10,19,132,0,0.35789359217523514,-0.3578935921752351,0.4230769230769231,0.37142857142857144,0.6404494382022472,0.5,0.7066381156316917,0.5448582310622091,3.25,1.36,1607.410823057069,1569.592299434478,0.4876875907390167,0.5123124092609832,2.0504930184601404,1.9519339799762259,1
"Sat, Feb 29, 2020",Chicago Bulls,240,41,89,0.461,17,35,0.486,16,23,0.696,13,20,33,26,12,3,8,22,115,New York Knicks,240,47,85,0.553,8,20,0.4,23,33,0.697,17,33,50,29,6,4,16,19,125,0,0.12029423371771175,-0.12029423371771177,0.85,0.3939393939393939,0.6,0.5561797752808989,0.6774333405592889,0.6113119285562407,2.2,1.71,1375.5803751972342,1400.4628502219182,0.5596864079073008,0.44031359209269916,1.7867148207851904,2.271108632479985,1
"Sat, Feb 29, 2020",Portland Trail Blazers,240,47,94,0.5,8,28,0.286,15,21,0.714,13,29,42,14,9,4,17,26,117,Atlanta Hawks,240,46,84,0.548,18,42,0.429,19,22,0.864,5,31,36,34,7,5,18,18,129,0,0.1408625358398497,-0.14086253583984967,0.1724137931034483,0.41935483870967744,0.6547619047619048,0.5425531914893617,0.7260243133723547,0.5931859663354289,2.1,1.77,1365.5119319679743,1454.8646626001664,0.651789794762802,0.3482102052371979,1.5342369703163548,2.8718285247234734,1
"Sat, Feb 29, 2020",Brooklyn Nets,240,40,86,0.465,16,44,0.364,17,23,0.739,8,36,44,30,3,3,10,23,113,Miami Heat,240,41,91,0.451,14,38,0.368,20,24,0.833,10,35,45,27,4,4,6,21,116,0,0.03780203271238447,-0.03780203271238441,0.2777777777777778,0.22857142857142856,0.5274725274725275,0.5581395348837209,0.6024096385542168,0.6204700197671864,3.6,1.3,1554.774264972132,1481.4988604502696,0.3960843994917892,0.6039156005082108,2.524714432790302,1.655860519513776,1
"Sat, Feb 29, 2020",Indiana Pacers,240,47,87,0.54,8,23,0.348,11,14,0.786,8,30,38,30,10,6,13,20,113,Cleveland Cavaliers,240,41,85,0.482,5,22,0.227,17,20,0.85,6,30,36,30,9,3,13,13,104,1,-0.11973924427409557,0.11973924427409544,0.2,0.26666666666666666,0.5117647058823529,0.5862068965517241,0.5816554809843401,0.6272202486678509,1.22,4.5,1341.216449532612,1545.3777747874283,0.7605966546288137,0.23940334537118632,1.3147572947030906,4.1770510702326895,0
"Sat, Feb 29, 2020",Los Angeles Lakers,240,36,87,0.414,9,35,0.257,7,12,0.583,13,32,45,26,5,3,14,13,88,Memphis Grizzlies,240,43,95,0.453,10,31,0.323,9,11,0.818,15,36,51,27,10,4,7,14,105,0,0.2548138990288253,-0.25481389902882534,0.46875,0.3611111111111111,0.5052631578947369,0.46551724137931033,0.5389037158694313,0.4908522980812137,1.14,6.0,1490.1960879980347,1617.2212974168535,0.7276085420855675,0.2723914579144325,1.374365393146249,3.671187076336786,1
"Sat, Feb 29, 2020",Houston Rockets,265,41,98,0.418,15,55,0.273,14,18,0.778,12,41,53,17,10,8,16,20,111,Boston Celtics,265,39,100,0.39,13,42,0.31,19,25,0.76,14,40,54,22,11,6,14,18,110,1,-0.013056152825446386,0.013056152825446284,0.34146341463414637,0.3,0.455,0.49489795918367346,0.5213270142180095,0.5443311102393096,1.91,1.91,1660.6509856777784,1598.7944680766761,0.4119100920981918,0.5880899079018083,2.4277142492581083,1.7004202700362734,0
"Sat, Feb 29, 2020",Orlando Magic,240,41,84,0.488,15,37,0.405,16,23,0.696,10,31,41,28,9,5,18,16,113,San Antonio Spurs,240,44,84,0.524,14,31,0.452,12,16,0.75,4,27,31,28,11,5,17,20,114,0,0.012711051749553986,-0.012711051749554007,0.12903225806451613,0.37037037037037035,0.6071428571428571,0.5773809523809523,0.6512797074954296,0.6344037727374804,2.55,1.54,1474.6267137954198,1468.2600998262978,0.49083873138810574,0.5091612686118943,2.0373290371197315,1.9640142753321743,1
"Sat, Feb 29, 2020",Golden State Warriors,240,41,87,0.471,9,30,0.3,24,32,0.75,13,36,49,30,9,6,10,21,115,Phoenix Suns,240,34,83,0.41,12,29,0.414,19,23,0.826,8,32,40,24,3,5,19,25,99,1,-0.21613343086476555,0.21613343086476552,0.2222222222222222,0.40625,0.4819277108433735,0.5229885057471264,0.5621167385873268,0.6114419396001701,5.0,1.18,1454.092394790381,1346.6734043846357,0.29710436119586464,0.7028956388041353,3.365820669797421,1.422686306179592,0
"Sun, Mar 1, 2020",Milwaukee Bucks,240,35,87,0.402,7,31,0.226,16,21,0.762,15,46,61,20,7,6,16,11,93,Charlotte Hornets,240,34,96,0.354,8,35,0.229,9,10,0.9,12,35,47,22,7,8,10,18,85,1,-0.12976787497032968,0.12976787497032977,0.2608695652173913,0.42857142857142855,0.3958333333333333,0.4425287356321839,0.43279022403258655,0.5075311067452521,1.08,8.5,1342.3108261345528,1727.1284256346332,0.9008943193599128,0.0991056806400872,1.110008109175893,10.090238960485083,0
"Sun, Mar 1, 2020",Philadelphia 76ers,240,48,95,0.505,21,43,0.488,13,20,0.65,10,27,37,27,7,4,9,28,130,Los Angeles Clippers,240,45,76,0.592,13,24,0.542,33,41,0.805,6,31,37,25,6,6,10,17,136,0,0.06509502822188498,-0.06509502822188483,0.2222222222222222,0.3225806451612903,0.6776315789473685,0.6157894736842106,0.7998118089861209,0.6539235412474849,11.0,1.05,1610.2165562395694,1534.7612154250849,0.40081902607150993,0.59918097392849,2.4948915469436583,1.6689448489052763,1
"Sun, Mar 1, 2020",Dallas Mavericks,240,44,94,0.468,11,40,0.275,12,19,0.632,6,50,56,28,10,7,14,16,111,Minnesota Timberwolves,240,36,99,0.364,13,42,0.31,6,15,0.4,14,43,57,19,9,3,13,17,91,1,-0.2866212261514098,0.28662122615140984,0.28,0.13953488372093023,0.4292929292929293,0.526595744680851,0.4447702834799609,0.565288246078631,1.38,3.1,1398.213060685424,1637.4873811976838,0.7864425120535247,0.2135574879464753,1.2715487587119918,4.682579897412137,0
"Sun, Mar 1, 2020",Toronto Raptors,240,41,89,0.461,10,38,0.263,26,29,0.897,8,28,36,24,9,4,11,24,118,Denver Nuggets,240,47,83,0.566,18,36,0.5,21,30,0.7,7,34,41,38,6,1,16,22,133,0,0.17263938613934848,-0.17263938613934843,0.25,0.23529411764705882,0.6746987951807228,0.5168539325842697,0.7421875,0.6185783183057245,2.2,1.71,1578.510062714107,1627.1515845716658,0.5945175519752648,0.40548244802473515,1.6820361260614312,2.4661979941952956,1
"Sun, Mar 1, 2020",Detroit Pistons,240,33,80,0.413,18,42,0.429,16,24,0.667,7,35,42,23,6,4,14,25,100,Sacramento Kings,240,37,91,0.407,9,35,0.257,23,26,0.885,17,34,51,18,8,7,10,20,106,0,0.08406426478847456,-0.08406426478847447,0.4857142857142857,0.20588235294117646,0.45604395604395603,0.525,0.5479735318444996,0.5863039399624765,5.0,1.18,1475.923285082845,1394.5605214488828,0.39252083131936155,0.6074791686806384,2.547635488895577,1.6461469817506056,1
"Sun, Mar 1, 2020",Los Angeles Lakers,240,50,97,0.515,13,35,0.371,9,10,0.9,6,30,36,23,9,10,13,26,122,New Orleans Pelicans,240,40,95,0.421,7,32,0.219,27,33,0.818,15,37,52,24,7,3,16,11,114,1,-0.09784732339814455,0.0978473233981446,0.5,0.16216216216216217,0.45789473684210524,0.5824742268041238,0.5574026990025425,0.6149193548387096,2.15,1.74,1530.8478397763754,1619.8940546350655,0.6181775402554485,0.38182245974455153,1.6176582533017483,2.619018275323626,0
"Sun, Mar 1, 2020",Washington Wizards,240,40,82,0.488,20,30,0.667,24,27,0.889,5,29,34,24,10,5,13,20,124,Golden State Warriors,240,42,89,0.472,9,28,0.321,17,24,0.708,18,34,52,25,7,7,21,24,110,1,-0.1728365968622156,0.17283659686221553,0.6206896551724138,0.14705882352941177,0.5224719101123596,0.6097560975609756,0.5833686890114552,0.7050261541960428,1.32,3.5,1340.5602734021672,1417.7805665431767,0.592457934502104,0.40754206549789596,1.6878835471085223,2.453734435433789,0
"Mon, Mar 2, 2020",Utah Jazz,240,47,83,0.566,20,41,0.488,12,14,0.857,8,39,47,30,3,7,15,17,126,Cleveland Cavaliers,240,42,91,0.462,17,41,0.415,12,18,0.667,11,25,36,28,10,1,6,18,113,1,-0.1571009610847287,0.1571009610847287,0.28205128205128205,0.32,0.554945054945055,0.6867469879518072,0.5949873631002528,0.7318773234200744,1.15,5.5,1337.452122048445,1534.945446541754,0.7490448343888758,0.25095516561112413,1.3350335708754621,3.9847755178292803,0
"Mon, Mar 2, 2020",Houston Rockets,240,39,94,0.415,20,56,0.357,25,27,0.926,8,26,34,25,11,5,12,20,123,New York Knicks,240,47,97,0.485,12,30,0.4,19,30,0.633,20,45,65,26,6,7,17,19,125,0,0.023269779322847295,-0.02326977932284719,0.7692307692307693,0.17777777777777778,0.5463917525773195,0.5212765957446809,0.6032818532818534,0.6153692215329197,1.17,5.25,1375.5803751972342,1598.7944680766761,0.7832867176665654,0.21671328233343454,1.276671718600093,4.614391832529224,1
"Mon, Mar 2, 2020",Portland Trail Blazers,240,49,88,0.557,16,33,0.485,16,16,1.0,6,43,49,27,6,4,11,24,130,Orlando Magic,240,37,96,0.385,14,43,0.326,19,22,0.864,11,28,39,29,3,2,6,11,107,1,-0.28090082662730764,0.2809008266273075,0.2558139534883721,0.21428571428571427,0.4583333333333333,0.6477272727272727,0.5305434351447837,0.7102272727272727,3.25,1.36,1452.6820587036448,1470.4427037228195,0.4807319625782316,0.5192680374217684,2.080161249601259,1.9257877010207034,0
"Mon, Mar 2, 2020",Memphis Grizzlies,240,46,92,0.5,14,32,0.438,21,31,0.677,14,46,60,30,12,8,14,16,127,Atlanta Hawks,240,32,99,0.323,9,35,0.257,15,16,0.938,16,27,43,20,6,8,17,21,88,1,-0.5292530681348686,0.5292530681348685,0.34782608695652173,0.5185185185185185,0.3686868686868687,0.5760869565217391,0.4291845493562232,0.6425824731835661,2.2,1.71,1355.6752046379638,1500.0328153280452,0.6721090889996499,0.32789091100035,1.4878537076300733,3.049794814223846,0
"Mon, Mar 2, 2020",Milwaukee Bucks,240,35,86,0.407,7,34,0.206,12,19,0.632,8,40,48,19,4,5,13,18,89,Miami Heat,240,37,86,0.43,18,37,0.486,13,18,0.722,6,40,46,28,4,4,9,19,105,0,0.23851208669972487,-0.2385120866997249,0.15,0.2,0.5348837209302325,0.4476744186046512,0.5835927078701646,0.49345752938567305,1.48,2.75,1576.6596381151173,1705.2430524916479,0.7295124380995149,0.27048756190048506,1.3707785471144867,3.6970276672755453,1
"Mon, Mar 2, 2020",Dallas Mavericks,240,40,84,0.476,12,42,0.286,15,20,0.75,9,35,44,26,9,5,16,20,107,Chicago Bulls,240,44,94,0.468,10,36,0.278,11,17,0.647,12,30,42,24,7,5,14,21,109,0,0.026717338375779415,-0.02671733837577941,0.34285714285714286,0.3,0.5212765957446809,0.5476190476190477,0.5576018006957234,0.6052036199095022,1.37,3.2,1400.4628502219182,1637.4873811976838,0.7964775912247357,0.20352240877526423,1.255528104013962,4.913463858931776,1
