Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
Brooklyn Nets,240,39,90,0.433,17,51,0.333,11,12,0.917,8,42,50,33,4,6,19,20,106,Detroit Pistons,240,44,92,0.478,9,24,0.375,18,25,0.72,8,38,46,20,10,3,7,12,115,0,0.11756959638117616,-0.11756959638117603,0.19047619047619047,0.21052631578947367,0.5271739130434783,0.5277777777777778,0.5897435897435898,0.5721070811744386,1496.7701488253613,1408.5851035999974,0.38301596244144,0.61698403755856,2.6108572437183786,1.6207874744329778,1
Houston Rockets,240,38,74,0.514,12,31,0.387,21,26,0.808,4,31,35,16,8,6,9,16,109,Miami Heat,240,39,88,0.443,13,32,0.406,10,12,0.833,15,26,41,23,3,3,13,17,101,1,-0.10997284202513163,0.10997284202513172,0.4838709677419355,0.15384615384615385,0.5170454545454546,0.5945945945945946,0.5571491615180936,0.6836427496236829,1480.500331672918,1658.859191178737,0.7320646460318204,0.26793535396817947,1.3659995813491768,3.7322435624481343,0
Minnesota Timberwolves,265,54,93,0.581,19,33,0.576,11,12,0.917,4,31,35,33,7,4,11,19,138,Cleveland Cavaliers,265,52,88,0.591,21,41,0.512,15,23,0.652,7,34,41,33,5,1,15,21,140,0,0.020758560166797495,-0.020758560166797328,0.22580645161290322,0.11764705882352941,0.7102272727272727,0.6827956989247311,0.7522028798624543,0.7214554579673776,1473.7559274865728,1607.9629041003022,0.6840738637079241,0.3159261362920759,1.461830444127252,3.1652968372185994,1
Utah Jazz,240,29,69,0.42,6,22,0.273,28,33,0.848,9,34,43,14,6,4,19,16,92,Memphis Grizzlies,240,34,81,0.42,8,23,0.348,12,16,0.75,9,27,36,18,12,5,15,26,88,1,-0.06413033741971558,0.06413033741971556,0.2647058823529412,0.3333333333333333,0.4691358024691358,0.463768115942029,0.5205868433506863,0.6031995803829006,1429.6625442304978,1509.5862549773,0.6130326470918679,0.38696735290813206,1.6312344941885972,2.584197329528739,0
San Antonio Spurs,240,46,93,0.495,16,32,0.5,21,27,0.778,14,48,62,26,6,6,12,17,129,Phoenix Suns,240,33,97,0.34,3,32,0.094,12,18,0.667,11,33,44,15,8,4,11,23,81,1,-0.6713772525386293,0.6713772525386293,0.22916666666666666,0.42424242424242425,0.3556701030927835,0.5806451612903226,0.401148969889065,0.6519102486355367,1334.9776543821388,1552.759889890682,0.7635011939049726,0.23649880609502733,1.3097556467272042,4.228351155388882,0
Atlanta Hawks,240,37,87,0.425,12,30,0.4,12,18,0.667,9,37,46,25,4,7,17,23,98,Orlando Magic,240,36,84,0.429,9,29,0.31,19,22,0.864,8,28,36,20,10,6,13,22,100,0,0.02914634565951651,-0.029146345659516508,0.21621621621621623,0.32142857142857145,0.48214285714285715,0.4942528735632184,0.5628095452498875,0.538698328935796,1414.2121621079766,1404.4422644397273,0.48594369179014646,0.5140563082098536,2.0578515924677285,1.9453121847339907,1
New York Knicks,240,33,83,0.398,7,27,0.259,15,18,0.833,5,38,43,19,4,8,15,15,88,Toronto Raptors,240,43,95,0.453,16,43,0.372,11,14,0.786,9,43,52,31,11,5,8,17,113,0,0.36074734377789053,-0.3607473437778905,0.23684210526315788,0.11627906976744186,0.5368421052631579,0.4397590361445783,0.5760603588907015,0.5059797608095676,1660.6273004468694,1446.7416433804278,0.2408474398743082,0.7591525601256918,4.15200593588154,1.3172582857843902,1
Boston Celtics,265,39,84,0.464,9,26,0.346,23,34,0.676,7,38,45,16,9,6,18,20,110,Washington Wizards,265,38,95,0.4,12,26,0.462,16,20,0.8,17,35,52,28,11,4,20,23,104,1,-0.08091999538356748,0.08091999538356746,0.4473684210526316,0.2,0.4631578947368421,0.5178571428571429,0.5231388329979879,0.6012243113248797,1553.9258792923779,1591.1187821690423,0.5442262494456854,0.4557737505543145,1.8374710904123734,2.1940710687787406,0
Charlotte Hornets,265,38,98,0.388,13,33,0.394,14,17,0.824,7,37,44,17,10,3,11,16,103,Portland Trail Blazers,265,41,90,0.456,9,31,0.29,18,22,0.818,9,48,57,18,7,7,17,19,109,0,0.08168379759370795,-0.08168379759370799,0.24324324324324326,0.14583333333333334,0.5055555555555555,0.45408163265306123,0.5746520455504006,0.5061922547670533,1504.6995808274592,1515.7465291588492,0.5264803631968732,0.47351963680312675,1.8994060745738732,2.111844836575945,1
Dallas Mavericks,240,40,92,0.435,9,37,0.243,14,17,0.824,9,25,34,19,15,7,10,16,103,Golden State Warriors,240,45,88,0.511,14,29,0.483,17,20,0.85,18,33,51,37,6,7,16,18,121,0,0.23236271009137605,-0.23236271009137605,0.72,0.2727272727272727,0.5909090909090909,0.483695652173913,0.6547619047619048,0.5379151869646961,1618.1618383978164,1477.8241631528804,0.3334363209191661,0.6665636790808338,2.99907339801301,1.5002317578703992,1
Oklahoma City Thunder,240,32,90,0.356,8,34,0.235,9,19,0.474,17,33,50,16,6,4,13,11,81,Los Angeles Lakers,240,42,96,0.438,10,31,0.323,12,13,0.923,13,38,51,28,5,7,8,19,106,0,0.3880704516785745,-0.38807045167857435,0.3939393939393939,0.4473684210526316,0.4895833333333333,0.4,0.5361116730730325,0.43002760671055423,1471.2460250341999,1574.2134260650712,0.6970935457463301,0.30290645425366985,1.434527698760098,3.301349264623286,1
Los Angeles Clippers,240,42,91,0.462,10,30,0.333,14,15,0.933,14,43,57,23,6,3,9,16,108,Detroit Pistons,240,36,88,0.409,10,31,0.323,13,17,0.765,7,33,40,22,5,5,9,16,95,1,-0.18503189383252067,0.18503189383252067,0.16279069767441862,0.42424242424242425,0.4659090909090909,0.5164835164835165,0.5177676040985394,0.5726405090137858,1489.6628533661758,1522.0860345018905,0.5261803027209682,0.4738196972790318,1.9004892331180572,2.110507447754122,0
New Orleans Pelicans,240,33,95,0.347,8,31,0.258,8,16,0.5,8,38,46,17,8,6,12,12,82,Philadelphia 76ers,240,39,93,0.419,14,34,0.412,8,9,0.889,8,50,58,26,10,4,15,16,100,0,0.28630418515664097,-0.2863041851566411,0.21052631578947367,0.16,0.4946236559139785,0.3894736842105263,0.5264266161297115,0.4161591555014211,1554.3608566625396,1460.8782756644484,0.4014379452190304,0.5985620547809696,2.4910450342565036,1.6706705545608427,1
Cleveland Cavaliers,240,46,86,0.535,15,35,0.429,16,24,0.667,6,37,43,31,8,4,9,17,123,Atlanta Hawks,240,37,83,0.446,16,44,0.364,17,19,0.895,6,36,42,20,4,4,12,18,107,1,-0.201047518938093,0.20104751893809295,0.16216216216216217,0.16666666666666666,0.5421686746987951,0.622093023255814,0.6136728607478779,0.6737510955302366,1392.3956966548722,1485.802495271428,0.5984477405048311,0.401552259495169,1.6709896826687531,2.4903358812055965,0
Indiana Pacers,240,37,83,0.446,5,20,0.25,18,22,0.818,13,40,53,18,6,5,13,20,97,Boston Celtics,240,34,89,0.382,7,27,0.259,16,20,0.8,12,26,38,16,5,8,10,21,91,1,-0.09211820198843142,0.0921182019884314,0.3,0.5,0.42134831460674155,0.4759036144578313,0.48715203426124193,0.5521402550091075,1586.7437197167899,1506.7477319783673,0.37499107824965316,0.625008921750347,2.6667301117341315,1.599977160645139,0
Denver Nuggets,240,42,88,0.477,3,28,0.107,17,21,0.81,7,32,39,25,7,2,10,20,104,Houston Rockets,240,43,86,0.5,19,41,0.463,25,34,0.735,11,37,48,26,5,7,11,16,130,0,0.32192809488736235,-0.3219280948873623,0.34375,0.1891891891891892,0.6104651162790697,0.4943181818181818,0.6953359007274283,0.5614338155905851,1668.8027510595539,1527.0308481802533,0.33145199602722336,0.6685480039727766,3.0170281427958767,1.4957789030220785,1
Milwaukee Bucks,240,32,76,0.421,6,20,0.3,15,17,0.882,2,35,37,18,9,9,17,20,85,Miami Heat,240,32,88,0.364,10,26,0.385,17,18,0.944,13,38,51,16,7,7,16,21,91,0,0.09840370406099447,-0.0984037040609945,0.37142857142857144,0.05263157894736842,0.42045454545454547,0.4605263157894737,0.49478033927794696,0.5329821921244043,1484.1728590423384,1493.9680239351253,0.5246467670600355,0.47535323293996457,1.906044338372087,2.103698745909858,1
Charlotte Hornets,240,35,85,0.412,9,24,0.375,15,19,0.789,5,28,33,17,8,2,7,18,94,Utah Jazz,240,41,84,0.488,10,29,0.345,14,17,0.824,7,42,49,29,5,7,12,17,106,0,0.17333160288556176,-0.17333160288556176,0.25,0.11904761904761904,0.5476190476190477,0.4647058823529412,0.6040574424435834,0.5270239964117515,1517.2192212515276,1508.1135628846216,0.5088644182818419,0.4911355817181581,1.9651599995465503,2.036097642328545,1
Minnesota Timberwolves,240,41,87,0.471,8,22,0.364,23,28,0.821,11,35,46,19,8,4,13,22,113,Chicago Bulls,240,41,83,0.494,9,26,0.346,23,30,0.767,5,34,39,22,5,4,11,19,114,0,0.012711051749553986,-0.012711051749554007,0.14285714285714285,0.3235294117647059,0.5481927710843374,0.5172413793103449,0.6361607142857143,0.6064834693001289,1414.0905172636246,1607.9629041003022,0.7532495669330871,0.2467504330669129,1.327581247834733,4.052677790959838,1
Portland Trail Blazers,240,43,88,0.489,15,35,0.429,17,18,0.944,9,36,45,18,10,4,11,21,118,Sacramento Kings,240,38,90,0.422,9,23,0.391,15,21,0.714,12,31,43,25,5,3,12,19,100,1,-0.23878685958711662,0.23878685958711648,0.3333333333333333,0.2903225806451613,0.4722222222222222,0.5738636363636364,0.528429507503699,0.6415832970856895,1324.2105257945616,1512.8134926906444,0.7295362712271581,0.2704637287728418,1.3707337653245024,3.69735344749271,0
New Orleans Pelicans,290,52,106,0.491,9,24,0.375,25,39,0.641,14,45,59,23,10,10,15,18,138,Brooklyn Nets,290,43,114,0.377,21,59,0.356,21,22,0.955,18,42,60,30,10,3,15,30,128,1,-0.10852445677816903,0.10852445677816905,0.4,0.3333333333333333,0.4692982456140351,0.5330188679245284,0.5385392123864019,0.602199336707977,1402.2054948313016,1467.2578844331442,0.5746927487536121,0.4253072512463878,1.7400602359587625,2.351241360379917,0
Milwaukee Bucks,240,43,82,0.524,9,25,0.36,16,20,0.8,8,33,41,28,7,4,12,16,111,Orlando Magic,240,37,83,0.446,8,30,0.267,22,26,0.846,10,31,41,23,7,3,12,14,104,1,-0.09397614820901384,0.09397614820901377,0.30303030303030304,0.25806451612903225,0.4939759036144578,0.5792682926829268,0.5861136158701533,0.642361111111111,1411.501785997606,1496.678400045496,0.612803412804207,0.387196587195793,1.6318446978354275,2.582667391885693,0
Los Angeles Clippers,240,38,88,0.432,8,32,0.25,14,23,0.609,11,42,53,20,7,5,16,16,98,Philadelphia 76ers,240,43,90,0.478,13,33,0.394,13,17,0.765,6,39,45,32,12,8,12,18,112,0,0.19264507794239583,-0.19264507794239588,0.14285714285714285,0.28205128205128205,0.55,0.4772727272727273,0.5973970556859398,0.526542015903718,1561.1661457786408,1515.2807453857893,0.45368594107340887,0.5463140589265911,2.204167926460376,1.8304489581776828,1
Washington Wizards,240,38,82,0.463,13,38,0.342,12,14,0.857,6,35,41,31,8,3,13,17,101,Chicago Bulls,240,34,80,0.425,9,32,0.281,13,16,0.813,9,36,45,23,11,2,14,16,90,1,-0.16635838642212,0.16635838642212003,0.2571428571428571,0.16666666666666666,0.48125,0.5426829268292683,0.5387931034482759,0.5935590032910202,1409.45602490035,1558.5603716556525,0.6910338424483572,0.30896615755164275,1.447107129307828,3.23660043522033,0
Los Angeles Lakers,240,46,84,0.548,16,34,0.471,15,22,0.682,9,28,37,29,7,0,17,25,123,Dallas Mavericks,240,48,89,0.539,12,27,0.444,22,27,0.815,10,30,40,32,8,3,9,21,130,0,0.0798533076892146,-0.07985330768921468,0.35714285714285715,0.3,0.6067415730337079,0.6428571428571429,0.6846429323783443,0.6922557406573615,1481.2579041579354,1467.8122840291448,0.4905344292935683,0.5094655707064317,2.0385928902893253,1.962841176123809,1
San Antonio Spurs,240,43,94,0.457,5,27,0.185,14,19,0.737,11,23,34,30,8,5,10,13,105,Golden State Warriors,240,48,85,0.565,12,27,0.444,14,15,0.933,11,33,44,35,5,6,16,18,122,0,0.21649181989676375,-0.21649181989676372,0.4782608695652174,0.3333333333333333,0.6352941176470588,0.48404255319148937,0.6908267270668177,0.5347321246689754,1630.371095051137,1540.5506332373614,0.40697522177735396,0.593024778222646,2.457152048797396,1.6862701808128475,1
Denver Nuggets,240,45,88,0.511,13,29,0.448,20,22,0.909,6,31,37,20,10,5,13,23,123,Phoenix Suns,240,46,84,0.548,7,19,0.368,14,25,0.56,8,28,36,24,7,9,15,24,113,1,-0.12233554292405216,0.12233554292405205,0.25806451612903225,0.21428571428571427,0.5892857142857143,0.5852272727272727,0.6312849162011173,0.6624299870745368,1331.2471245728061,1530.761377989586,0.7512980127111593,0.2487019872888407,1.3310297419679926,4.020876595725016,0
Toronto Raptors,240,49,87,0.563,18,37,0.486,7,10,0.7,6,34,40,35,7,8,12,24,123,Charlotte Hornets,240,38,89,0.427,10,23,0.435,17,23,0.739,11,31,42,26,5,5,13,13,103,1,-0.2560139781560215,0.2560139781560214,0.3235294117647059,0.1935483870967742,0.48314606741573035,0.6666666666666666,0.5475228577503721,0.6894618834080717,1499.3054153853511,1669.43544794614,0.706395083357648,0.29360491664235194,1.415638392111656,3.405937514384771,0
Detroit Pistons,240,38,83,0.458,13,33,0.394,26,33,0.788,12,28,40,30,6,4,15,28,115,Atlanta Hawks,240,38,78,0.487,10,29,0.345,32,37,0.865,4,31,35,27,10,3,13,26,118,0,0.03715299841746614,-0.0371529984174661,0.14285714285714285,0.3870967741935484,0.5512820512820513,0.536144578313253,0.684931506849315,0.6370485264790604,1392.3956966548722,1489.6628533661758,0.6364328177864753,0.36356718221352474,1.5712577542402948,2.7505232840644434,1
Cleveland Cavaliers,240,45,84,0.536,16,30,0.533,15,20,0.75,5,36,41,22,7,6,11,20,121,Boston Celtics,240,36,89,0.404,10,38,0.263,17,22,0.773,13,30,43,22,3,4,14,14,99,1,-0.2895066171949848,0.289506617194985,0.3611111111111111,0.16666666666666666,0.4606741573033708,0.6309523809523809,0.5274936061381074,0.6843891402714932,1567.5043511005774,1505.0418638876404,0.35868771279292094,0.6413122872070791,2.7879404962425465,1.5593027296498703,0
New York Knicks,240,41,93,0.441,9,35,0.257,22,25,0.88,12,33,45,27,8,3,11,18,113,Indiana Pacers,240,47,94,0.5,12,28,0.429,15,22,0.682,16,38,54,27,7,5,13,16,121,0,0.09868427485940695,-0.09868427485940681,0.48484848484848486,0.3157894736842105,0.5638297872340425,0.489247311827957,0.6121003642250101,0.5736040609137056,1509.649181685918,1443.8401936728771,0.41449281536437477,0.5855071846356252,2.4125870532180738,1.707920972177862,1
Dallas Mavericks,240,38,93,0.409,10,31,0.323,11,16,0.688,12,40,52,26,6,4,14,25,97,Houston Rockets,240,34,78,0.436,13,45,0.289,23,33,0.697,2,40,42,15,9,7,9,18,104,0,0.10052687595396444,-0.10052687595396445,0.05,0.3,0.5192307692307693,0.46236559139784944,0.6098991320666197,0.5024865312888521,1670.5778298307102,1479.482825386779,0.25358268159378133,0.7464173184062187,3.943486967307641,1.3397331162348183,1
Sacramento Kings,240,42,88,0.477,10,25,0.4,12,17,0.706,15,28,43,17,12,2,18,23,106,Minnesota Timberwolves,240,37,74,0.5,9,24,0.375,28,32,0.875,8,29,37,29,10,5,16,17,111,0,0.06649541178690692,-0.06649541178690677,0.2857142857142857,0.5172413793103449,0.5608108108108109,0.5340909090909091,0.6848469891411648,0.5777196424678439,1607.9629041003022,1324.2105257945616,0.16336376198040087,0.8366362380195992,6.121308593027947,1.195262593892776,1
Memphis Grizzlies,240,32,82,0.39,6,28,0.214,22,24,0.917,12,35,47,21,4,5,17,32,92,Oklahoma City Thunder,240,34,77,0.442,16,37,0.432,26,40,0.65,9,29,38,21,6,3,9,23,110,0,0.2577977574676467,-0.2577977574676468,0.2571428571428571,0.41379310344827586,0.5454545454545454,0.4268292682926829,0.6410256410256411,0.5270394133822182,1583.3094514652612,1420.5665188303078,0.3032008466729977,0.6967991533270023,3.2981438243755985,1.4351337759601266,1
Utah Jazz,240,41,88,0.466,13,26,0.5,20,22,0.909,16,42,58,23,8,4,13,22,115,Portland Trail Blazers,240,33,81,0.407,9,25,0.36,21,25,0.84,6,31,37,16,7,4,13,22,96,1,-0.2605275502232191,0.2605275502232191,0.14285714285714285,0.5161290322580645,0.46296296296296297,0.5397727272727273,0.5549132947976878,0.6193451098664369,1498.0036930880192,1532.0290208541528,0.5063400132458243,0.4936599867541757,1.9749574867481534,2.025685748960575,0
New Orleans Pelicans,240,44,100,0.44,14,34,0.412,16,16,1.0,10,43,53,31,6,7,11,25,118,Detroit Pistons,240,35,95,0.368,9,35,0.257,24,32,0.75,14,40,54,18,5,3,14,19,103,1,-0.19614252217862288,0.1961425221786228,0.32558139534883723,0.25,0.41578947368421054,0.51,0.504704037632301,0.5699381761978362,1481.6798725452104,1475.2408652541096,0.46780127860231063,0.5321987213976893,2.137659826385649,1.8789973740894106,0
New York Knicks,240,31,79,0.392,6,24,0.25,24,28,0.857,7,26,33,16,5,4,19,22,92,Philadelphia 76ers,240,41,75,0.547,10,19,0.526,16,24,0.667,7,30,37,27,13,6,17,22,108,0,0.2313255461064558,-0.23132554610645567,0.2692307692307692,0.23333333333333334,0.6133333333333333,0.43037974683544306,0.6726457399103138,0.5401596993893847,1571.284925734866,1433.721413716652,0.3372926652075035,0.6627073347924964,2.9647843050034806,1.5089617203544532,1
Los Angeles Clippers,240,48,85,0.565,6,16,0.375,12,14,0.857,8,35,43,19,8,6,15,14,114,Brooklyn Nets,240,41,89,0.461,12,40,0.3,7,10,0.7,10,27,37,27,10,6,12,15,101,1,-0.17467853141294698,0.1746785314129468,0.2857142857142857,0.2962962962962963,0.5280898876404494,0.6,0.5537280701754386,0.6471389645776567,1397.0637390398017,1520.4225011772892,0.6572162805666741,0.34278371943332586,1.5215691235429623,2.917291409443697,0
Orlando Magic,240,37,84,0.44,10,31,0.323,17,19,0.895,7,32,39,24,8,7,9,18,101,Chicago Bulls,240,40,88,0.455,9,32,0.281,16,21,0.762,11,35,46,25,6,3,11,13,105,0,0.05603403491432795,-0.05603403491432786,0.34375,0.2,0.5056818181818182,0.5,0.5668322176635715,0.5726922204581537,1409.45602490035,1411.501785997606,0.5029440528550424,0.4970559471449575,1.9882927222686897,2.011845961694867,1
San Antonio Spurs,240,38,85,0.447,6,25,0.24,17,25,0.68,8,36,44,23,5,8,11,24,99,Utah Jazz,240,35,84,0.417,11,24,0.458,20,30,0.667,9,34,43,15,7,5,9,24,101,0,0.028854862672184987,-0.028854862672185143,0.25,0.23529411764705882,0.48214285714285715,0.4823529411764706,0.5573951434878588,0.5469613259668509,1532.0290208541528,1540.5506332373614,0.5122611274328792,0.48773887256712073,1.9521293856735762,2.050277425575473,1
Phoenix Suns,240,33,95,0.347,3,23,0.13,14,22,0.636,15,32,47,13,2,3,15,17,83,Golden State Warriors,240,52,89,0.584,11,26,0.423,14,21,0.667,7,42,49,36,8,16,11,18,129,0,0.6361878240763293,-0.6361878240763293,0.21875,0.35714285714285715,0.6460674157303371,0.3631578947368421,0.6889553514206366,0.4156650641025641,1634.9199083371798,1326.6983112867633,0.15162710953475855,0.8483728904652414,6.595126709651898,1.1787269622106942,1
Miami Heat,240,42,86,0.488,12,29,0.414,16,19,0.842,10,41,51,24,5,3,16,18,112,Toronto Raptors,240,42,90,0.467,13,35,0.371,18,23,0.783,7,33,40,24,7,3,8,19,115,0,0.03813512888677098,-0.03813512888677106,0.17073170731707318,0.30303030303030304,0.5388888888888889,0.5581395348837209,0.6048811277088155,0.6209802616988245,1669.43544794614,1484.1728590423384,0.25607741255062827,0.7439225874493718,3.9050691353041267,1.3442258870356665,1
Atlanta Hawks,240,33,86,0.384,12,35,0.343,14,20,0.7,14,36,50,21,7,6,12,14,92,Milwaukee Bucks,240,38,88,0.432,8,25,0.32,13,17,0.765,14,34,48,23,6,10,10,18,97,0,0.07635088613011483,-0.07635088613011487,0.3888888888888889,0.4117647058823529,0.4772727272727273,0.45348837209302323,0.5286679747111402,0.5088495575221239,1496.678400045496,1392.3956966548722,0.35427517686491605,0.645724823135084,2.822664598884095,1.5486472939740195,1
Houston Rockets,240,41,83,0.494,22,47,0.468,22,29,0.759,9,28,37,25,1,4,6,23,126,Minnesota Timberwolves,240,40,84,0.476,6,23,0.261,22,23,0.957,9,31,40,22,3,4,8,20,108,1,-0.22239242133644802,0.22239242133644802,0.32142857142857145,0.2903225806451613,0.5119047619047619,0.6265060240963856,0.6063328093420166,0.7048556724099352,1595.637315877106,1682.9034180539065,0.5891470592267868,0.4108529407732132,1.6973690767674003,2.433960915840177,0
Cleveland Cavaliers,240,45,88,0.511,16,36,0.444,14,22,0.636,10,31,41,24,6,3,7,28,120,Oklahoma City Thunder,240,40,90,0.444,11,35,0.314,21,30,0.7,18,33,51,23,6,3,9,20,112,1,-0.0995356735509144,0.09953567355091437,0.5806451612903226,0.30303030303030304,0.5055555555555555,0.6022727272727273,0.5797101449275363,0.6462731581214993,1579.0340707454081,1509.3172446074934,0.3892313257352884,0.6107686742647116,2.569166287196751,1.6372810887917162,0
Sacramento Kings,240,47,87,0.54,12,29,0.414,8,12,0.667,5,33,38,30,6,4,9,19,114,Dallas Mavericks,240,38,83,0.458,15,40,0.375,18,23,0.783,4,33,37,29,4,4,9,15,109,1,-0.06470568938781536,0.06470568938781525,0.12121212121212122,0.15151515151515152,0.5481927710843374,0.6091954022988506,0.6188962071315013,0.6358768406961178,1479.482825386779,1324.2105257945616,0.2903223066248237,0.7096776933751762,3.4444476954789254,1.4090903650135482,0
San Antonio Spurs,240,44,82,0.537,6,22,0.273,15,22,0.682,10,32,42,24,6,7,18,22,109,Denver Nuggets,240,46,93,0.495,10,32,0.313,15,18,0.833,11,24,35,29,10,3,11,18,117,0,0.10218039480647817,-0.10218039480647813,0.34375,0.4166666666666667,0.5483870967741935,0.573170731707317,0.6033415841584159,0.6275909719023491,1534.3599669972077,1536.9520442297396,0.5140841439459573,0.4859158560540428,1.945206853345635,2.0579694766922394,1
Atlanta Hawks,240,38,89,0.427,6,33,0.182,16,19,0.842,8,35,43,25,9,4,11,21,98,Detroit Pistons,240,35,83,0.422,13,33,0.394,21,25,0.84,10,37,47,26,3,5,16,18,104,0,0.08572987402588404,-0.08572987402588397,0.2857142857142857,0.21621621621621623,0.5,0.4606741573033708,0.5875706214689266,0.5258639192959862,1484.29973053703,1389.7758386630526,0.37426542740278085,0.6257345725972191,2.6719005464638057,1.5981217017454026,1
